No.,GlassNo.,DataSource,Year,DataSourceNumber,State,GlassSystem1,GlassSystem2,GlassSystem3,Appearance1,Appearance2,Appearance3,Appearance4,Usage1,Usage2,Usage3,Usage4,ThermalTreatment,Note,GlassNo.(Structure),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Ag2O,MnO,FeO,CoO,NiO,CuO,ZnO,SrO,CdO,PbO,SnO,Cr2O3,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,Co3O4,TiO2,MnO2,GeO2,ZrO2,CeO2,SnO2,P2O5,Ta2O5,Nb2O3,SO3,MoO3,WO3,H2O,LiF,NaF,KF,MgF2,CaF2,SrF2,BaF2,ZnF2,PbF2,YF3,AlF3,LaF3,GdF3,YbF3,ErF3,F,Cl,Br,Ag,PoissonRatio
5185,GB02-164784,FundamentalsofInorganicGlasses,1994,v.001p.0169,Glass,AlkaliSilicate,,,,,,,,,,,,,,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
1859,GB02-019775,HandbookofGlassData,1987,v.00Cp.0214,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,76.5,0,0,0,13.5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201
825,GB02-006496,HandbookofGlassProperties,1986,v.001p.0326,Glass,AlkaliSilicate,Lead-Silicate,,,,,,,,,,,,,68,0,0,0,0,0,0,0,6.58,0,0,0,0,0,0,0,0,0,25.12,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
5554,GJ02-176315,GlassPhysics&Chemistry,1998,v.024p.0534,Glass,AlkaliSilicate,,,,,,,,,,,,D.S.Sanditov,,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235
8637,GI05-190680R,NGF'sAdditionalNewData(J),2000,v.002p.0005,Glass,Boro-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,Annealing:at600Cfor2hr.,GlassNameB37.Melting:inPtcrucibleat1350Cfor5hr.,,50.5,19.15,0,0,9.83,0,0,10.34,10.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
4947,GJ02-153083,GlassScienceandTechnology,1994,v.067p.0241,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,74,0,0,0,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232
7103,GB02-164796,FundamentalsofInorganicGlasses,1994,v.001p.0171,Glass,AlkaliSilicate,Lead-Silicate,,,,,,,,,,,,,58.82,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,29.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
719,GB02-006418,HandbookofGlassProperties,1986,v.001p.0321,Glass,AlkaliSilicate,OtherSilicate,,,,,,,,,,,,,70,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247
6324,GP02-206826,EuropeanPatentCorningInc.(US),2000,A0980341,Glass,AlkaliSilicate,Zinc-Silicate,,Molded,,,,Lens&Prism,,,,,,,70.67,2.8,1.72,0,1.15,0,0,10.78,5.91,0,0,0,0,0,0,5.63,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
7164,GJ02-240750,Silikattechnik(G),1981,v.032p.0197,Glass,AlkaliSilicate,,,,,,,,,,,,,,80,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
3952,GJ06-073484,GlassPhysics&Chemistry,1984,v.010p.0365,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,,,,,,,,61,0,9,0,0,0,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
3406,GB04-081682,HandbookofGlassData,1983,v.00Ap.0501,Glass,Lead-Silicate,,,,,,,,,,,,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174
9648,GJ05-353095,J.Non-CrystallineSolids,2014,v.388p.0037,Glass,Boro-Silicate,,,Melting,,,,,,,,annealedfor2h.,S0,,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1918
2985,GJ02-045752,GlassPhysics&Chemistry,1982,v.008p.0463,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,,,,,,,,55,0,20,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208
12844,GP02-275550,USPatentSaint-Gobain(FR),2006,A7153798,Glass,AlkaliSilicate,Alkaline-earthSilicate,,Strengthened(Tempered),,,,VehicleWindow,,,,,Ex.4,,66.22,0,1.2,0.76,11.39,0,0,17.24,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
7550,GJ02-176331,GlassPhysics&Chemistry,1998,v.024p.0539,Glass,AlkaliSilicate,,,,,,,,,,,,D.S.Sanditov,,67.4,0,0,0,0,0,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213
2403,GB05-025629,HandbookofGlassData,1987,v.00Cp.0434,Glass,Boro-Silicate,AlkaliSilicate,,,,,,,,,,,,,60,24,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214
9008,GJ05-307013,J.AmericanCeramicSoc.,2012,v.095p.000721,Glass,Boro-Silicate,,,,,,,,,,,,,,83.13,11.32,1.55,0.02,0.02,0,0,3.54,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.005826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195
8677,GI06-191666R,NGF'sAdditionalNewData(J),2001,v.004p.0001,Glass,Alumino-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,ElectronicsElectrical,Substrate,,,Annealing:at800Cfor1hr.,GlassNameC026Melting:inPtRhcrucibleat1550Cfor18.5hr.,,60.59,0,14.8,14.63,0,0,0,4.95,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
2875,GC01-052418,CoorsTek(J),1980,T-5030,Glass,Silica,,,Tube,,,,ElectronicsElectrical,Semiconductor,,,,SynthesizedQuarzGlass,,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14
14051,GP06-293696,USPatentCorningInc.(US),2009,A7612004,Glass,Alumino-Silicate,,,,,,,SolarCell,LiquidCrystalDisplay,,,,Ex.86,,69.51,0,17.35,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259
3242,GB02-071327,HandbookofGlassData,1983,v.00Ap.0320,Glass,AlkaliSilicate,,,,,,,,,,,,,,84,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218
16635,GP03-313224,USPatentCorningInc.(US),2013,A8598056,Glass,Alkaline-earthSilicate,Alumino-Silicate,,NonAlkali,,,,Display,LiquidCrystalDisplay,Substrate,,,Ex.5,,69.14,4.62,11.74,4.92,4.84,1.45,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241
2782,GC02-051349,CorningInc.(US),,80,Glass,AlkaliSilicate,Alkaline-earthSilicate,,PowderFrit,,,,DentalCement,SolderGlassSealingGlass,,,,,,72,0,0.58,5.88,5.28,0,0,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
6153,GI03-191828R,NGF'sAdditionalNewData(J),2001,v.004p.0007,Glass,Alkaline-earthSilicate,AlkaliSilicate,,,,,,ColorFilter,,,,Annealing:at570Cfor1h.,GlassNameD072Melting:inPtcrucibleat1615Cfor7h.Opal.,,73.16,0,0,0,11.77,0,14.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
3618,GJ04-062437,J.CeramicSoc.Japan,1986,v.094p.1041,Glass,Lead-Silicate,,,,,,,,,,,,,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237
3794,GJ02-091262,GlassPhysics&Chemistry,1980,v.006p.0372,Glass,AlkaliSilicate,,,,,,,,,,,,,,78.6,0,0,0,0,0,0,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254
2806,GC01-051467,CorningInc.(US),1963,7941,Glass,Silica,,,Sintered,PowderFrit,Rod,Slab,Space,Machinary,,,,FusedSilica.ForHeatShieldsCrucible,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15
788,GJ03-008316,GlassScienceandTechnology,1978,v.051p.0008,Glass,Alkaline-earthSilicate,,,,,,,,,,,,,,72.5,0,0,0,17.5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212
2018,GB05-025703,HandbookofGlassData,1987,v.00Cp.0446,Glass,Boro-Silicate,AlkaliSilicate,,,,,,,,,,,,,72.9,21.3,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
9780,GP06-356853,USPatentCorningInc.(US),2014,A0179510,Glass,Alumino-Silicate,Alkaline-earthSilicate,,Melting,SheetGlass,,,Display,LiquidCrystalDisplay,,,,ex.15,,72.66,0,12.65,4.88,5.75,0.03,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226
723,GB02-006425,HandbookofGlassProperties,1986,v.001p.0321,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,70,0,0,18,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202
18542,GP06-356686,USPatentCorningInc.(US),2014,A0141226,Glass,Alumino-Silicate,AlkaliSilicate,,Melting,SheetGlass,,,ChemicalStrengthen,ElectronicsElectrical,Display,,,ex.ANQ,,51,0,28.5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235
11434,XP03-254069,USPatent,2003,A0171201,Glass-Ceramics,Alkaline-earthSilicate,Alumino-Silicate,OtherSilicate,,,,,Substrate,MagneticMemoryDisk,,,,X.Zouetal.Heattreat:810C4h+1000C4hCrystal:MgO-Al2O3-SiO2Mg-Al-titanateEx.1-2,,50.25,0,10.51,31.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
4532,GJ05-115361,J.MaterialsScience,1989,v.024p.3635,Glass,Boro-Silicate,,,,,,,,,,,,Corning7740Fracturesurfacefeatureofglass,,82.91,11.55,1.21,0,0,0,0,3.99,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
9758,XP03-213875,USPatentHoyaCorp.(J),2001,A6294490,Glass-Ceramics,Alkaline-earthSilicate,Alumino-Silicate,,,,,,OpticalMemory,Magneto-OpticalMemory,Substrate,MagneticMemoryDisk,,Crystal:other=2MgO.2Al2O3.4SiO2MgO.2Al2O3.5SiO2Mg-Al-titanate,,51.38,0,11.5,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26
11097,GJ03-244865,Contrib.Mineral.Petrol.,2001,v.141p.0297,Glass,Alkaline-earthSilicate,,,,,,,,,,,,,,50.47,0,0,24.54,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276
14037,GP03-293593,USPatentHoyaCorp.(J),2009,A7595273,Glass,Alkaline-earthSilicate,AlkaliSilicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.6,,64,0,5,0,13,3,2,7.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237
7540,GJ02-176280,GlassPhysics&Chemistry,1998,v.024p.0525,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,D.S.Sanditov,,55.56,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308
7554,GJ02-176337,GlassPhysics&Chemistry,1998,v.024p.0539,Glass,AlkaliSilicate,,,,,,,,,,,,D.S.Sanditov,,67.1,0,0,0,0,0,0,32.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255
9693,GJ02-355087,J.Non-CrystallineSolids,2014,v.404p.0124,Glass,AlkaliSilicate,Alkaline-earthSilicate,,Melting,,,,,,,,,,,73.85,0,0,0,9.99,0,0,15.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223
725,GB02-006428,HandbookofGlassProperties,1986,v.001p.0322,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,70.5,0,0,0,8,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222
3786,GJ02-091228,GlassPhysics&Chemistry,1980,v.006p.0310,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,,,,,,,,70,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217
2794,GC05-051415,CorningInc.(US),1976,7056,Glass,Boro-Silicate,AlkaliSilicate,,Pressed,Tube,BlownBottleBulb,Sintered,Substrate,CathodeRayTube,,,,SubstrateforCCDColorFilter.CRTFaceplate,,72.33,16.52,1.88,0,0,0,2.13,1.03,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
15204,XP03-302661,USPatentCorningInc.(US),2011,A0092353,Glass-Ceramics,Alkaline-earthSilicate,AlkaliSilicate,Fluoro-Silicate,,,,,ElectronicsElectrical,Container,,,,Ex.5,,65.09,0,0,20.28,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268
796,GJ05-005433,J.AmericanCeramicSoc.,1980,v.063p.0072,Glass,Boro-Silicate,,,PhaseSeparated,,,,,,,,,4Figures,,62.32,32.31,0,0,0,0,0,1.8,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
4269,GC01-098653,SchottGlas(Jena)(DE),,D871,Glass,Silica,,,Block,Disk,,,OpticalUse,,,,,OpticalSilicaGlass,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17
9115,GP02-206803,EuropeanPatentSaint-Gobain(FR),2000,A0979217,Glass,AlkaliSilicate,Alkaline-earthSilicate,,Strengthened(Tempered),,,,VehicleWindow,,,,,,,69.62,0,1.28,0.15,9.45,0.04,0,16.09,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
8614,GI02-190646R,NGF'sAdditionalNewData(J),2000,v.002p.0003,Glass,AlkaliSilicate,Alumino-Silicate,Alkaline-earthSilicate,,,,,PlasmaDisplay,,,,,GlassNameA65Melting:inPtcrucibleat1600Cfor5hr.Annealing:at700Cfor2hr.,,59.68,0,4.37,14.58,0,0,0,13.98,5.23,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
2888,GC01-052431,CoorsTek(J),,T-100,Glass,Silica,,,Opaque,Tube,,,Others,LaboratoryWare,ChemicalPlant,,,,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14
789,GJ03-008317,GlassScienceandTechnology,1978,v.051p.0008,Glass,Alkaline-earthSilicate,,,,,,,,,,,,,,70.5,0,0,0,17.5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225
12342,GJ03-268187,J.MaterialsResearch,2005,v.020p.3404,Glass,Alkaline-earthSilicate,AlkaliSilicate,,,,,,,,,,,,,65,0,0,0,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
2995,XJ02-055822,J.AmericanCeramicSoc.,1971,v.054p.0309,Glass-Ceramics,AlkaliSilicate,,,GlassCeramics,,,,,,,,1350F16h-1700F2h-2200F1h,,,75.27,0,5.6,0,0,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273
3236,GB02-071320,HandbookofGlassData,1983,v.00Ap.0320,Glass,AlkaliSilicate,,,,,,,,,,,,,,85,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225
9793,GP06-356996,USPatentCorningInc.(US),2014,A0249017,Glass,Alumino-Silicate,Alkaline-earthSilicate,,Melting,SheetGlass,,,Display,LiquidCrystalDisplay,,,,ex.12,,72.42,3.06,11.07,3.54,7.38,0.02,0,0,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222
5526,GJ02-176241,GlassPhysics&Chemistry,1998,v.024p.0525,Glass,AlkaliSilicate,,,,,,,,,,,,D.S.Sanditov,,80.4,0,0,0,0,0,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234
2866,GC01-052409,TosohQuartz(J),1980,,Glass,Silica,,,Slab,Block,,,OpticsOptoelectronics,UV-TransmittingMaterial,,,,HighUVtransmittance.,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17
5280,GP05-168269,JapanesePatentSchottGlas(Jena)(DE),1996,A067529,Glass,Boro-Silicate,,,,,,,,,,,,,,80.76,7.88,2.69,0,0.33,0.08,1.04,6.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
6419,GJ02-144687,GlassPhysics&Chemistry,1992,v.018p.0387,Glass,AlkaliSilicate,,,,,,,,,,,,,,60,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2298
18032,GJ05-353109,J.Non-CrystallineSolids,2014,v.388p.0037,Glass,Boro-Silicate,,,Melting,,,,,,,,annealedfor2h.,S4-Bi2O3,,67.3,28.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2065
3257,GB02-071378,HandbookofGlassData,1983,v.00Ap.0332,Glass,AlkaliSilicate,,,,,,,,,,,,,,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203
3838,GJ01-092146,AppliedOptics,1981,v.020p.2716,Glass,Silica,,,Fiber,,,,OpticalFiber,,,,,Substrate.Sub/clad/corePressuredesensit.fiber,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17
