No.,GlassNo.,DataSource,Year,DataSourceNumber,State,GlassSystem1,GlassSystem2,GlassSystem3,Appearance1,Appearance2,Appearance3,Appearance4,Usage1,Usage2,Usage3,Usage4,ThermalTreatment,Note,GlassNo.(Structure),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Ag2O,MnO,FeO,CoO,NiO,CuO,ZnO,SrO,CdO,PbO,SnO,Cr2O3,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,Co3O4,TiO2,MnO2,GeO2,ZrO2,CeO2,SnO2,P2O5,Ta2O5,Nb2O3,SO3,MoO3,WO3,H2O,LiF,NaF,KF,MgF2,CaF2,SrF2,BaF2,ZnF2,PbF2,YF3,AlF3,LaF3,GdF3,YbF3,ErF3,F,Cl,Br,Ag,FractureToughness(MPa.m1/2)
8762,GI02-191769R,NGF'sAdditionalNewData(J),2001,v.004p.0005,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,,,,,Annealing:at730Cfor1h.,GlassNameC133Melting:inPtcrucibleat1630Cfor7h.,,69.99,0,9.98,0,0,0,0,10.23,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
8704,GJ02-298030,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,70,0,0,6.25,0,3.75,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02
5872,GJ02-185130,J.Non-CrystallineSolids,1999,v.253p.0126,Glass,AlkaliSilicate,,,,,,,,,,,,,,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88
7471,GJ02-258707,PhysicsandChemistryofGlasses,2004,v.045p.0037,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,77,0,0,0,9.1,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76
14901,GP02-300047,EuropeanPatentCentralGlass(J),2010,A2233445,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Window,Substrate,,,,Ex.5,,65.58,0,0.78,16.24,2.95,0.04,0,4.54,6.76,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
17973,XP06-352391,USPatentCorningInc.(US),2013,A0274085,Glass-Ceramics,Alumino-Silicate,AlkaliSilicate,,Melting,Opaque,GlassCeramics,,ConsumerProducts,ElectronicsElectrical,,,780C2h+1000C4h,ex.S,,69.28,1.8,12.61,2.9,0,0,7.71,0.4,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96
15091,GP02-301887,JapanesePatentAsahiGlass(J),2011,A123924,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.8,,62,0,13,3,0,0,6.7,6.7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81
7347,XJ03-171664,J.MaterialsScience,1997,v.032p.5851,Glass-Ceramics,Alkaline-earthSilicate,Alumino-Silicate,Boro-Silicate,GlassCeramics,,,,,,,,,,,53.03,5.44,9.27,3.26,6.23,8.63,3.17,1.65,0,0,0,0,0,0,0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
12922,GP03-278389,JapanesePatentCentralGlass(J),2007,A091522,Glass,Alkaline-earthSilicate,AlkaliSilicate,,,,,,Display,PlasmaDisplay,LiquidCrystalDisplay,Substrate,,Ex.3,,68.68,0,0.6,6.09,7.04,5.91,0,3.52,2.03,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61
11089,GJ02-241088,J.MaterialsScience,1987,v.022p.1682,Glass,AlkaliSilicate,Alumino-Silicate,Boro-Silicate,,,,,,,,,Annealing:from50KaboveTgtoRTat5K/min.,,,69,12,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777
2741,GJ05-037042,J.AmericanCeramicSoc.,1978,v.061p.0027,Glass,Boro-Silicate,AlkaliSilicate,,,,,,,,,,,8Figures1Table,,60,22.5,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
15201,XP06-302657,USPatentCorningInc.(US),2011,A0092353,Glass-Ceramics,Alumino-Silicate,AlkaliSilicate,,,,,,ElectronicsElectrical,Container,,,,Ex.1,,69.36,1.83,12.58,2.85,0,0,7.69,0.31,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8739,GI07-191732R,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Zinc-Silicate,Alumino-Silicate,Boro-Silicate,,,,,ElectronicsElectrical,Substrate,,,Annealing:at630Cfor1hr.,GlassName:C092Melting:inPt-Rhcrucibleat1520Cfor6hr.,,55.48,9.87,7.69,0,0.01,0,0,4.82,4.81,0,0,0,0,0,0,14.81,0,0,0,0,0,0.04,0.07,0,0,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21
15270,XP02-303005,EuropeanPatent,2011,A2284133,Glass-Ceramics,AlkaliSilicate,,,Translucent,,,,Dental,ArtificialTooth,,,650C20min+850C10min,Ex.8othercrystal:Li-phosphate,,62.79,0,0.58,1.34,1.92,0,27.82,0,2.52,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
10540,GP03-225007,USPatentAsahiGlass(J),2002,A6500778,Glass,Alkaline-earthSilicate,AlkaliSilicate,,,,,,Display,Substrate,,,,,,64.47,0,1.99,2.52,10.27,0.88,0,5.25,5.75,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74
14543,GJ02-298039,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,65,0,0,7.5,2.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82
5664,GI06-113969,AnnualMeetingCeram.Soc.Japan(J),1989,v.001p.0370,Glass,Alumino-Silicate,,,,,,,,,,,,SimulatedgrainboundaryphaseforSi3N4ceramics,,64.07,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08
10867,XP06-227702,USPatent,2003,A6544913,Glass-Ceramics,Alumino-Silicate,,,GlassCeramics,Sintered,,,,,,,,AgencyforDefenseDevelopment(KR)Ex.2A,,62.63,0,33,2.38,0.13,0,0,0.48,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63
13375,XP02-284853,USPatent,2008,A7316740,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,DentalCrown,,,,IvoclarVivadentAG.Ex.7,,62.79,0,0.59,1.36,0,0.72,27.79,0,2.51,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
11877,GP02-261355,JapanesePatentKonicaMinolta(J),2004,A352571,Glass,AlkaliSilicate,Alumino-Silicate,Boro-Silicate,,,,,Substrate,MagneticMemoryDisk,,,,Ex.1,,69.34,4.78,5.68,0,0,0,10.33,5.57,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.46,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02
8527,GP02-293454,USPatentKonicaMinolta(J),2009,A7566673,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.2,,70.11,4.89,5.75,0,0,0,9.5,5.09,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.46,0,0,0,0,1.5,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
13595,GP06-287454,USPatentKonicaMinolta(J),2008,A7396788,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.101,,68.87,3.06,7.06,3.02,0,0,9.6,5.12,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45
18065,GP06-353484,JapanesePatentCorningInc.(US),2013,A502371,Glass,Alumino-Silicate,AlkaliSilicate,Boro-Silicate,Melting,SheetGlass,,,ChemicalStrengthen,,,,,ex.e,,63.93,8.99,11.99,0,0,0,0,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73
6206,GJ02-194397,J.Non-CrystallineSolids,2000,v.263p.0207,Glass,AlkaliSilicate,,,,,,,,,,,,,,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
8697,GJ02-298023,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,75,0,0,5,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77
7499,GJ02-259436,J.Non-CrystallineSolids,2004,v.344p.0044,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,70.73,0,0.4,5.89,10.19,0,0,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
13094,GP03-280834,JapanesePatentCentralGlass(J),2007,A210839,Glass,Alkaline-earthSilicate,Alumino-Silicate,,,,,,Display,Substrate,,,Annealedat550-650C.,Ex.4,,61.09,0,8.1,8.08,8.34,4.42,0,3.7,0.25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67
6145,GI05-191772R,NGF'sAdditionalNewData(J),2001,v.004p.0005,Glass,Boro-Silicate,,,,,,,,,,,Annealing:at650Cfor1h.,GlassNameC138Melting:inPt-Rhcrucibleat1550Cfor7h.,,78.49,9.2,1.86,0,2.24,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77
14937,XP02-300904,JapanesePatent,2011,A016720,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,,,,500C10min+650C20min,Ex.10othercrystal:Li-phosphate,,63.68,0,0.6,0,0,0,28.18,0,2.96,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
18692,GP03-357277,USPatentHoyaCorp.(J),2014,A0334276,Glass,Alkaline-earthSilicate,AlkaliSilicate,,Melting,Disk,,,MagneticMemoryDisk,ChemicalStrengthen,,,,ex.18,,64.02,0,5.91,16.74,2.49,0,0.2,8.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41
8621,GI03-190653R,NGF'sAdditionalNewData(J),2000,v.002p.0003,Glass,Alkaline-earthSilicate,Alumino-Silicate,Boro-Silicate,,,,,ElectronicsElectrical,,,,Annealing:at750Cfor2hr.,GlassNameB01.Melting:inPtcrucibleat1640Cfor5hr.,,57.14,6.83,10.98,0,25.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
8830,GP02-301882,JapanesePatentAsahiGlass(J),2011,A123924,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.3,,72,0,1.1,5.5,8.6,0,0,12.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78
8767,GI06-191778R,NGF'sAdditionalNewData(J),2001,v.004p.0005,Glass,Alumino-Silicate,Alkaline-earthSilicate,Boro-Silicate,NonAlkali,,,,Substrate,ElectronicsElectrical,,,Annealing:at850Cfor1h.,GlassNameC144Melting:inPtcrucibleat1700Cfor7h.,,69.37,8.02,12.76,0,0,5.03,0,0.07,0,0,0,0,0,0,0,2.61,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13
11874,GP02-261349,JapanesePatentKonicaMinolta(J),2004,A352570,Glass,AlkaliSilicate,Alumino-Silicate,Boro-Silicate,,,,,Substrate,MagneticMemoryDisk,,,,Ex.5,,68.7,4.79,6.36,0,0,0,10.35,5.48,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.47,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08
14465,GP02-297157,USPatentHoyaCorp.(J),2010,A0160141,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.45,,65,5,5,5,5,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58
2451,GI02-047452,Proc.ICG,1986,v.001p.0225,Glass,AlkaliSilicate,,,,,,,,,,,,,,74.93,0,0,0,0,0,24.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
8642,GI05-190686R,NGF'sAdditionalNewData(J),2000,v.002p.0005,Glass,Boro-Silicate,AlkaliSilicate,Alumino-Silicate,,,,,,,,,Annealing:at650Cfor2hr.,GlassNameB43.Melting:inPtcrucibleat1350Cfor5hr.,,52.45,18.46,10.61,0,0,0,0,10.42,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04
15204,XP03-302661,USPatentCorningInc.(US),2011,A0092353,Glass-Ceramics,Alkaline-earthSilicate,AlkaliSilicate,Fluoro-Silicate,,,,,ElectronicsElectrical,Container,,,,Ex.5,,65.09,0,0,20.28,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
15525,GP02-305916,USPatent,2011,A0201490,Glass,AlkaliSilicate,Alumino-Silicate,Boro-Silicate,,,,,,,,,,K.Barefootetal.Ex.e,,63.93,8.99,11.99,0,0,0,0,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73
7503,GJ02-259440,J.Non-CrystallineSolids,2004,v.344p.0044,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,80,0,0,0,7.9,0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73
14986,XP06-301053,JapanesePatentOharaInc.(J),2011,A040145,Glass-Ceramics,Alumino-Silicate,Zinc-Silicate,Alkaline-earthSilicate,,,,,Substrate,MagneticMemoryDisk,,,670C3h+750C7h,Ex.1,,52.71,0.96,11.75,13.21,0,0,0,4.3,0,0,0,0,0,0,0,11.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.15,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
15246,XP02-302893,EuropeanPatent,2011,A2269960,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,ArtificialTooth,,,500C10min+600C20min,Ex.3othercrystal:Li-phosphate,,61.44,0,2.26,1.43,0,0.75,25.09,0,2.57,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
8730,GI03-191723R,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,Alumino-Silicate,Boro-Silicate,,,,,ElectronicsElectrical,Substrate,,,Annealing:at630Cfor1hr.,GlassName:C083Melting:inPt-Rhcrucibleat1530Cfor5hr.,,55.18,10.02,9.37,0,0,0,0,5.06,4.9,0,0,0,0,0,0,0,15.36,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
11860,GP02-261094,JapanesePatentKonicaMinolta(J),2004,A277233,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.4,,58.39,7.08,7.15,3.59,2.58,0,7.49,6.57,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.93,0,0,0,0,2.72,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
6382,GJ02-208349,J.MaterialsScience,2001,v.035p.2427,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,73,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
15265,XP02-303000,EuropeanPatent,2011,A2284133,Glass-Ceramics,AlkaliSilicate,,,Translucent,,,,Dental,ArtificialTooth,,,650C20min+850C10min,Ex.3othercrystal:Li-phosphate,,61.44,0,2.26,1.43,0,0.75,25.09,0,2.57,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
9486,GP06-211455,JapanesePatentAsahiGlass(J),2001,A064034,Glass,Alumino-Silicate,Alkaline-earthSilicate,AlkaliSilicate,,,,,Display,Substrate,,,,,,56.98,4.21,9.8,5.95,9.5,0,0,5.05,5.52,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78
11880,GP02-261358,JapanesePatentKonicaMinolta(J),2004,A352571,Glass,AlkaliSilicate,Alumino-Silicate,Boro-Silicate,,,,,Substrate,MagneticMemoryDisk,,,,Ex.4,,68.7,4.79,6.36,0,0,0,10.35,5.48,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.47,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08
8711,GJ02-298048,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,75,0,0,0,10,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69
15252,XP02-302899,EuropeanPatent,2011,A2269960,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,ArtificialTooth,,,500C10min+650C20min,Ex.9othercrystal:Li-phosphate,,62.79,0,1.62,0,0,0,27.8,1.77,1.17,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
12644,GP02-272215,JapanesePatentCentralGlass(J),2006,A143523,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Display,PlasmaDisplay,Substrate,,Annealedat600-700C.,Ex.4,,64.3,0,0.48,19.98,0.22,0.24,0,4.01,9.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78
2913,XJ06-043605,VerresetRefractaires,1985,v.039p.0569,Glass-Ceramics,Alumino-Silicate,Phosphate,,GlassCeramics,,,,,,,,,ZERODUR(SCHOTT),,63.8,0,17.14,1.71,0,0,8.55,0.55,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,1.98,0,0,1.06,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61
8674,GI06-191663R,NGF'sAdditionalNewData(J),2001,v.004p.0001,Glass,Alumino-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,ElectronicsElectrical,Substrate,,,Annealing:at720Cfor1hr.,GlassNameC023Melting:inPtRhcrucibleat1540Cfor25hr.,,55.29,0,15.02,0,0,19.66,0,10.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64
14515,GP02-297314,EuropeanPatentAsahiGlass(J),2010,A2202207,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Display,PlasmaDisplay,Substrate,,,Ex.2,,63.79,0,4.84,7.44,5.11,0.43,0,5.27,3.18,0,0,0,0,0,0,0,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
6999,GP02-226089,EuropeanPatentPilkington(GB),2002,A1218303,Glass,AlkaliSilicate,Alkaline-earthSilicate,,Strengthened(Tempered),,,,VehicleWindow,,,,,,,71.94,0,0.35,1.64,10.84,0,0,14.47,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65
6504,XJ03-146877,J.CeramicSoc.Japan,1993,v.101p.1264,Glass-Ceramics,Alkaline-earthSilicate,Alumino-Silicate,,GlassCeramics,,,,,,,,,,,55.6,0,22.2,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02
5094,GJ01-159742,J.AmericanCeramicSoc.,1995,v.078p.0114,Glass,Silica,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787
